NWD592872 SRR6780088
NWD957653 SRR6771252
NWD795292 SRR6771037
NWD927873 SRR6771213
NWD877407 SRR6771140
NWD765482 SRR6771003
NWD573508 SRR6780059
NWD168060 SRR6779573
NWD163030 SRR6779566
NWD148044 SRR6779545
NWD789125 SRR6771026
NWD648867 SRR6780146
NWD290687 SRR6779733
NWD288371 SRR6779729
NWD587745 SRR6780083
NWD391456 SRR6779867
NWD711686 SRR6770935
NWD265950 SRR6779702
NWD552338 SRR6780026
NWD149509 SRR6779548
NWD426585 SRR6779904
NWD104250 SRR6779488
NWD781301 SRR6771020
NWD703525 SRR6770923
NWD854005 SRR6771111
NWD643357 SRR6780139
NWD911896 SRR6771200
NWD559601 SRR6780036
NWD957684 SRR6771253
NWD656073 SRR6770859
NWD904577 SRR6771190
NWD491791 SRR6779970
NWD549707 SRR6780024
NWD391283 SRR6779865
NWD662601 SRR6770872
NWD773519 SRR6771010
NWD551192 SRR6780025
NWD359286 SRR6779828
NWD564719 SRR6780038
NWD557297 SRR6780034
NWD213631 SRR6779635
NWD103277 SRR6779487
NWD796730 SRR6771040
NWD128971 SRR6779517
NWD658487 SRR6770864
NWD568946 SRR6780046
NWD919228 SRR6771208
NWD736279 SRR6770964
NWD852760 SRR6771110
NWD348197 SRR6779812
NWD387484 SRR6779862
NWD585452 SRR6780078
NWD936744 SRR6771227
NWD997226 SRR6771304
NWD651458 SRR6780148
NWD691063 SRR6770906
NWD117573 SRR6779495
NWD236776 SRR6779665
NWD462788 SRR6779936
NWD516849 SRR6779996
NWD933923 SRR6771220
NWD986623 SRR6771292
NWD935286 SRR6771223
NWD912099 SRR6771201
NWD907665 SRR6771192
NWD888926 SRR6771163
NWD906721 SRR6771191
NWD898189 SRR6771176
NWD886529 SRR6771155
NWD990998 SRR6771298
NWD998534 SRR6771306
NWD985032 SRR6771288
NWD778462 SRR6771018
NWD760158 SRR6770995
NWD845476 SRR6771101
NWD825352 SRR6771078
NWD831346 SRR6771087
NWD816043 SRR6771065
NWD965904 SRR6771268
NWD935520 SRR6771224
NWD960406 SRR6771258
NWD934866 SRR6771221
NWD966144 SRR6771270
NWD298408 SRR6779744
NWD834061 SRR6771089
NWD378117 SRR6779852
NWD700734 SRR6770917
NWD490563 SRR6779969
NWD439887 SRR6779916
NWD140286 SRR6779535
NWD349548 SRR6779816
NWD765306 SRR6771002
NWD915544 SRR6771206
NWD824902 SRR6771074
NWD193579 SRR6779606
NWD884693 SRR6771151
NWD686058 SRR6770900
NWD594937 SRR6780091
NWD671949 SRR6770883
NWD867616 SRR6771125
NWD173496 SRR6779580
NWD678094 SRR6770890
NWD954598 SRR6771247
NWD370019 SRR6779843
NWD335340 SRR6779795
NWD368423 SRR6779841
NWD277327 SRR6779716
NWD957593 SRR6771251
NWD619115 SRR6780116
NWD582372 SRR6780074
NWD335864 SRR6779796
NWD986332 SRR6771291
NWD351750 SRR6779817
NWD462233 SRR6779935
NWD938429 SRR6771229
NWD695088 SRR6770910
NWD777894 SRR6771017
NWD113618 SRR6779492
NWD103007 SRR6779486
NWD192794 SRR6779605
NWD229829 SRR6779656
NWD135286 SRR6779526
NWD174640 SRR6779582
NWD237163 SRR6779666
NWD216351 SRR6779640
NWD332945 SRR6779792
NWD321952 SRR6779779
NWD441694 SRR6779917
NWD397845 SRR6779872
NWD384425 SRR6779858
NWD473379 SRR6779951
NWD314404 SRR6779768
NWD413306 SRR6779894
NWD362758 SRR6779833
NWD360358 SRR6779830
NWD358670 SRR6779827
NWD609159 SRR6780103
NWD831922 SRR6771088
NWD609726 SRR6780105
NWD702671 SRR6770921
NWD950042 SRR6771243
NWD939035 SRR6771231
NWD953593 SRR6771246
NWD961275 SRR6771261
NWD942182 SRR6771235
NWD966928 SRR6771271
NWD573486 SRR6780058
NWD783604 SRR6771022
NWD756549 SRR6770991
NWD730362 SRR6770953
NWD703105 SRR6770922
NWD714406 SRR6770939
NWD838051 SRR6771096
NWD910290 SRR6771195
NWD732611 SRR6770958
NWD637257 SRR6780131
NWD642613 SRR6780137
NWD570987 SRR6780051
NWD591717 SRR6780087
NWD570944 SRR6780050
NWD492335 SRR6779971
NWD489746 SRR6779968
NWD339564 SRR6779802
NWD484581 SRR6779962
NWD467250 SRR6779944
NWD314706 SRR6779770
NWD146248 SRR6779543
NWD129054 SRR6779518
NWD145718 SRR6779542
NWD991268 SRR6771300
NWD399815 SRR6779875
NWD777461 SRR6771014
NWD443329 SRR6779919
NWD505434 SRR6779986
NWD337445 SRR6779797
NWD308352 SRR6779757
NWD264759 SRR6779699
NWD443944 SRR6779921
NWD255982 SRR6779685
NWD244720 SRR6779674
NWD387084 SRR6779861
NWD711015 SRR6770934
NWD869819 SRR6771131
NWD203613 SRR6779619
NWD129114 SRR6779519
NWD364884 SRR6779837
NWD325834 SRR6779783
NWD553368 SRR6780029
NWD365657 SRR6779838
NWD746824 SRR6770976
NWD757143 SRR6770993
NWD278628 SRR6779718
NWD328136 SRR6779785
NWD981146 SRR6771284
NWD712658 SRR6770936
NWD505698 SRR6779988
NWD851480 SRR6771108
NWD173084 SRR6779579
NWD187595 SRR6779600
NWD154657 SRR6779552
NWD704913 SRR6770925
NWD412166 SRR6779891
NWD557810 SRR6780035
NWD569861 SRR6780047
NWD911859 SRR6771199
NWD514925 SRR6779995
NWD913241 SRR6771202
NWD886642 SRR6771156
NWD936276 SRR6771226
NWD990600 SRR6771297
NWD897760 SRR6771174
NWD532282 SRR6780009
NWD666489 SRR6770879
NWD362644 SRR6779832
NWD381429 SRR6779855
NWD259601 SRR6779691
NWD779578 SRR6771019
NWD184957 SRR6779595
NWD377476 SRR6779851
NWD897800 SRR6771175
NWD387539 SRR6779863
NWD641385 SRR6780135
NWD995694 SRR6771302
NWD825609 SRR6771079
NWD913354 SRR6771203
NWD502694 SRR6779982
NWD209366 SRR6779625
NWD777893 SRR6771016
NWD348485 SRR6779813
NWD695948 SRR6770913
NWD154562 SRR6779550
NWD808334 SRR6771056
NWD752147 SRR6770986
NWD446155 SRR6779924
NWD680715 SRR6770893
NWD983548 SRR6771286
NWD795282 SRR6771036
NWD700798 SRR6770918
NWD882993 SRR6771147
NWD960379 SRR6771257
NWD890591 SRR6771165
NWD427101 SRR6779907
NWD469923 SRR6779946
NWD973998 SRR6771279
NWD847274 SRR6771103
NWD941914 SRR6993642
NWD891227 SRR6993439
NWD697781 SRR6992708
NWD546112 SRR6992166
NWD539447 SRR6992128
NWD494112 SRR6991936
NWD475730 SRR6991881
NWD467486 SRR6991850
NWD452456 SRR6991786
NWD297665 SRR6991191
NWD258291 SRR6991034
NWD224818 SRR6990912
NWD183633 SRR6990748
NWD144171 SRR6990520
NWD125918 SRR6990457
NWD162478 SRR6990583
NWD768094 SRR6992974
NWD683686 SRR6992645
NWD605506 SRR6992386
NWD836888 SRR6993237
NWD194908 SRR6990793
NWD309467 SRR6991233
NWD633564 SRR6992481
NWD420926 SRR6991659
NWD913528 SRR6993536
NWD937256 SRR6993618
NWD118442 SRR6990428
NWD951162 SRR6993675
NWD318934 SRR6991268
NWD336646 SRR6991332
NWD273263 SRR6991101
NWD185250 SRR6990756
NWD452871 SRR6991788
NWD695485 SRR6992699
NWD679078 SRR6992632
NWD280435 SRR6991122
NWD494802 SRR6991939
NWD388635 SRR6991529
NWD396907 SRR6991563
NWD408773 SRR6991614
NWD870118 SRR6993348
NWD814881 SRR6993144
NWD684372 SRR6992650
NWD809755 SRR6993124
NWD515762 SRR6992026
NWD798234 SRR6993083
NWD962685 SRR6993708
NWD637282 SRR6992492
NWD669739 SRR6992614
NWD857482 SRR6993304
NWD617339 SRR6992418
NWD394365 SRR6991554
NWD512398 SRR6992016
NWD105464 SRR6990386
NWD670671 SRR6992617
NWD690974 SRR6992676
NWD457497 SRR6991810
NWD831137 SRR6993210
NWD326920 SRR6991295
NWD224453 SRR6990908
NWD151336 SRR6990552
NWD649890 SRR6992541
NWD560412 SRR6992213
NWD459592 SRR6991822
NWD487330 SRR6991920
NWD207834 SRR6990841
NWD431980 SRR6991695
NWD751733 SRR6992915
NWD683812 SRR6992647
NWD769877 SRR6992981
NWD683937 SRR6992648
NWD630264 SRR6992471
NWD682700 SRR6992640
NWD441309 SRR6991740
NWD155738 SRR6990567
NWD604493 SRR6992380
NWD555763 SRR6992203
NWD584349 SRR6992297
NWD298884 SRR6991197
NWD374676 SRR6991481
NWD748630 SRR6992896
NWD772674 SRR6992987
NWD386084 SRR6991524
NWD325462 SRR6991290
NWD244595 SRR6990985
NWD401259 SRR6991581
NWD340032 SRR6991343
NWD296460 SRR6991184
NWD186886 SRR6990763
NWD240672 SRR6990971
NWD524196 SRR6992064
NWD298665 SRR6991195
NWD565018 SRR6992230
NWD947759 SRR6993663
NWD739188 SRR6992866
NWD309771 SRR6991235
NWD975283 SRR6993757
NWD643195 SRR6992517
NWD757356 SRR6992930
NWD803390 SRR6993095
NWD445308 SRR6991758
NWD540008 SRR6992134
NWD503275 SRR6991979
NWD458338 SRR6991814
NWD839342 SRR6993251
NWD867226 SRR6993337
NWD725144 SRR6992810
NWD451898 SRR6991782
NWD237744 SRR6990956
NWD258348 SRR6991035
NWD981486 SRR6993795
NWD697119 SRR6992704
NWD684615 SRR6992651
NWD651558 SRR6992551
NWD138177 SRR6990499
NWD298480 SRR6991193
NWD205666 SRR6990823
NWD912722 SRR6993532
NWD848254 SRR6993277
NWD750678 SRR6992905
NWD916427 SRR6993544
NWD528053 SRR6992078
NWD516701 SRR6992029
NWD737376 SRR6992858
NWD477061 SRR6991888
NWD246184 SRR6990991
NWD115678 SRR6990422
NWD164499 SRR6990681
NWD311874 SRR6991240
NWD166008 SRR6990686
NWD886708 SRR6993420
NWD837093 SRR6993238
NWD332605 SRR6991315
NWD774513 SRR6992997
NWD976650 SRR6993766
NWD843370 SRR6993265
NWD912479 SRR6993530
NWD734291 SRR6992840
NWD128770 SRR6990469
NWD567549 SRR6992245
NWD538458 SRR6992126
NWD476518 SRR6991886
NWD338767 SRR6991338
NWD448980 SRR6991773
NWD654467 SRR6992562
NWD605426 SRR6992385
NWD352165 SRR6991398
NWD223508 SRR6990899
NWD261865 SRR6991047
NWD999550 SRR6993866
NWD800193 SRR6993087
NWD702226 SRR6992730
NWD692266 SRR6992683
NWD563613 SRR6992223
NWD530059 SRR6992080
NWD293999 SRR6991168
NWD889220 SRR6993431
NWD880625 SRR6993398
NWD799154 SRR6993085
NWD731620 SRR6992831
NWD488429 SRR6991921
NWD734414 SRR6992842
NWD351746 SRR6991393
NWD966333 SRR6993724
NWD811573 SRR6993133
NWD736606 SRR6992853
NWD393323 SRR6991549
NWD936409 SRR6993613
NWD428553 SRR6991678
NWD988887 SRR6993822
NWD871755 SRR6993354
NWD845450 SRR6993269
NWD655846 SRR6992578
NWD566218 SRR6992237
NWD393138 SRR6991548
NWD100830 SRR7000530
NWD937795 SRR6993621
NWD473167 SRR6991874
NWD453227 SRR6991789
NWD398034 SRR6991569
NWD405464 SRR6991601
NWD128408 SRR6990468
NWD662511 SRR6992594
NWD655394 SRR6992569
NWD993734 SRR6993842
NWD986807 SRR6993814
NWD711268 SRR6992761
NWD336637 SRR6991331
NWD990995 SRR6993834
NWD863933 SRR6993317
NWD598878 SRR6992359
NWD587109 SRR6992314
NWD405445 SRR6991600
NWD595966 SRR6992346
NWD796128 SRR6993080
NWD206208 SRR6990827
NWD339494 SRR6991342
NWD199988 SRR6990812
NWD124737 SRR6990453
NWD125163 SRR6990455
NWD951395 SRR6993677
NWD820908 SRR6993160
NWD591156 SRR6992329
NWD535114 SRR6992108
NWD470048 SRR6991861
NWD381149 SRR6991506
NWD254813 SRR6991015
NWD230395 SRR6990935
NWD275959 SRR6991110
NWD210673 SRR6990850
NWD155823 SRR6990569
NWD155750 SRR6990568
NWD993529 SRR6993839
NWD793549 SRR6993068
NWD485298 SRR6991913
NWD640880 SRR6992509
NWD435540 SRR6991708
NWD411503 SRR6991625
NWD784245 SRR6993029
NWD694640 SRR6992693
NWD687836 SRR6992665
NWD476052 SRR6991882
NWD786169 SRR6993040
NWD897641 SRR6993467
NWD850530 SRR6993284
NWD935435 SRR6993608
NWD776513 SRR6993002
NWD624045 SRR6992449
NWD687862 SRR6992666
NWD405613 SRR6991603
NWD314435 SRR6991248
NWD940644 SRR6993638
NWD596434 SRR6992350
NWD535969 SRR6992113
NWD522819 SRR6992055
NWD318532 SRR6991264
NWD253324 SRR6991011
NWD233675 SRR6990942
NWD733253 SRR6992836
NWD652677 SRR6992556
NWD668048 SRR6992610
NWD564043 SRR6992225
NWD404193 SRR6991597
NWD324357 SRR6991286
NWD993612 SRR6993840
NWD914311 SRR6993540
NWD777453 SRR6993005
NWD671475 SRR6992620
NWD498509 SRR6991958
NWD305276 SRR6991220
NWD207404 SRR6990837
NWD169615 SRR6990693
NWD141914 SRR6990512
NWD127361 SRR6990465
NWD651255 SRR6992549
NWD628464 SRR6992467
NWD310520 SRR6991237
NWD180145 SRR6990735
NWD303987 SRR6991214
NWD747672 SRR6992894
NWD296206 SRR6991180
NWD715620 SRR6992786
NWD596403 SRR6992349
NWD585967 SRR6992309
NWD566696 SRR6992239
NWD568044 SRR6992248
NWD395880 SRR6991558
NWD334624 SRR6991326
NWD518829 SRR6992036
NWD514983 SRR6992025
NWD763932 SRR6992957
NWD390607 SRR6991541
NWD321030 SRR6991275
NWD215016 SRR6990868
NWD382205 SRR6991508
NWD979079 SRR6993783
NWD139689 SRR6990502
NWD912542 SRR6993531
NWD320334 SRR6991273
NWD877854 SRR6993383
NWD435388 SRR6991707
NWD616765 SRR6992415
NWD541843 SRR6992141
NWD810873 SRR6993127
NWD136646 SRR6990497
NWD651137 SRR6992548
NWD556608 SRR6992205
NWD417283 SRR6991647
NWD163306 SRR6990588
NWD178783 SRR6990728
NWD616709 SRR6992413
NWD563644 SRR6992224
NWD545741 SRR6992163
NWD383539 SRR6991514
NWD904935 SRR6993499
NWD589960 SRR6992323
NWD544674 SRR6992157
NWD502084 SRR6991972
NWD582906 SRR6992295
NWD303740 SRR6991213
NWD932938 SRR6993604
NWD619195 SRR6992427
NWD637070 SRR6992490
NWD290526 SRR6991156
NWD890895 SRR6993437
NWD543943 SRR6992154
NWD159406 SRR6990579
NWD873883 SRR6993366
NWD418899 SRR6991651
NWD380920 SRR6991504
NWD352817 SRR6991401
NWD317176 SRR6991258
NWD835323 SRR6993231
NWD210790 SRR6990853
NWD539818 SRR6992131
NWD109345 SRR6990397
NWD214689 SRR6990867
NWD586053 SRR6992311
NWD957588 SRR6993693
NWD829885 SRR6993207
NWD669231 SRR6992613
NWD605978 SRR6992388
NWD409202 SRR6991616
NWD833360 SRR6993221
NWD373685 SRR6991477
NWD237261 SRR6990951
NWD407544 SRR6991607
NWD217808 SRR6990877
NWD936115 SRR6993612
NWD148947 SRR6990540
NWD939608 SRR6993633
NWD875133 SRR6993375
NWD195355 SRR6990796
NWD855990 SRR6993301
NWD413927 SRR6991633
NWD220217 SRR6990888
NWD768614 SRR6992976
NWD755414 SRR6992923
NWD813468 SRR6993142
NWD713360 SRR6992772
NWD359522 SRR6991427
NWD209021 SRR6990846
NWD309721 SRR6991234
NWD229400 SRR6990929
NWD620194 SRR6992433
NWD442933 SRR6991748
NWD104589 SRR6990385
NWD619980 SRR6992431
NWD902681 SRR6993487
NWD110402 SRR6990400
NWD399337 SRR6991573
NWD207934 SRR6990842
NWD621327 SRR6992438
NWD448683 SRR6991770
NWD282690 SRR6991130
NWD185064 SRR6990755
NWD273375 SRR6991103
NWD882740 SRR6993407
NWD788938 SRR6993051
NWD687475 SRR6992662
NWD148980 SRR6990541
NWD126673 SRR6990461
NWD415004 SRR6991640
NWD874332 SRR6993370
NWD840420 SRR6993254
NWD747073 SRR6992893
NWD608751 SRR6992393
NWD469835 SRR6991859
NWD444154 SRR6991751
NWD390171 SRR6991535
NWD238014 SRR6990960
NWD296472 SRR6991185
NWD987389 SRR6993816
NWD856605 SRR6993303
NWD751308 SRR6992912
NWD700359 SRR6992722
NWD389372 SRR6991533
NWD356013 SRR6991417
NWD428776 SRR6991681
NWD702171 SRR6992729
NWD680710 SRR6992637
NWD934408 SRR6993606
NWD732495 SRR6992834
NWD687290 SRR6992660
NWD318850 SRR6991266
NWD303475 SRR6991212
NWD660185 SRR6992588
NWD782965 SRR6993025
NWD828133 SRR6993198
NWD657906 SRR6992582
NWD373477 SRR6991476
NWD502535 SRR6991974
NWD623976 SRR6992446
NWD412905 SRR6991628
NWD147366 SRR6990536
NWD826290 SRR6993187
NWD798176 SRR6993082
NWD781467 SRR6993017
NWD759450 SRR6992937
NWD655399 SRR6992570
NWD200273 SRR6990814
NWD946085 SRR6993658
NWD495080 SRR6991942
NWD454339 SRR6991795
NWD363232 SRR6991441
NWD295870 SRR6991178
NWD469208 SRR6991857
NWD228442 SRR6990925
NWD763051 SRR6992954
NWD476839 SRR6991887
NWD531927 SRR6992095
NWD517848 SRR6992033
NWD409462 SRR6991617
NWD163918 SRR6990677
NWD147037 SRR6990533
NWD223660 SRR6990901
NWD544889 SRR6992159
NWD335460 SRR6991329
NWD379409 SRR6991497
NWD738958 SRR6992865
NWD954580 SRR6993686
NWD749655 SRR6992901
NWD735105 SRR6992848
NWD352127 SRR6991397
NWD143273 SRR6990513
NWD133474 SRR6990487
NWD870097 SRR6993347
NWD853651 SRR6993294
NWD653893 SRR6992559
NWD697150 SRR6992705
NWD598099 SRR6992356
NWD143722 SRR6990516
NWD686002 SRR6992657
NWD899276 SRR6993475
NWD744538 SRR6992881
NWD571777 SRR6992264
NWD679630 SRR6992635
NWD195622 SRR6990798
NWD375661 SRR6991486
NWD788023 SRR6993047
NWD331245 SRR6991312
NWD123766 SRR6990451
NWD942344 SRR6993644
NWD505390 SRR6991988
NWD315374 SRR6991249
NWD269878 SRR6991076
NWD924515 SRR6993577
NWD319803 SRR6991270
NWD327546 SRR6991298
NWD716803 SRR6992787
NWD811560 SRR6993132
NWD805944 SRR6993108
NWD348752 SRR6991374
NWD629624 SRR6992469
NWD981639 SRR6993796
NWD782278 SRR6993021
NWD952520 SRR6993680
NWD922316 SRR6993566
NWD683306 SRR6992643
NWD977863 SRR6993772
NWD462678 SRR6991834
NWD372470 SRR6991473
NWD433909 SRR6991703
NWD177271 SRR6990721
NWD158614 SRR6990577
NWD685204 SRR6992654
NWD647034 SRR6992533
NWD467874 SRR6991852
NWD318168 SRR6991261
NWD248513 SRR6990998
NWD868456 SRR6993343
NWD807520 SRR6993112
NWD939757 SRR6993634
NWD493779 SRR6991935
NWD865607 SRR6993324
NWD935780 SRR6993610
NWD960667 SRR6993705
NWD617472 SRR6992419
NWD748974 SRR6992899
NWD140642 SRR6990506
NWD191079 SRR6990780
NWD182002 SRR6990741
NWD121735 SRR6990441
NWD678493 SRR6992631
NWD241832 SRR6990975
NWD917679 SRR6993549
NWD857693 SRR6993305
NWD832961 SRR6993217
NWD604748 SRR6992381
NWD313336 SRR6991245
NWD718369 SRR6992790
NWD807742 SRR6993114
NWD442625 SRR6991745
NWD260164 SRR6991043
NWD113626 SRR6990411
NWD672964 SRR6992625
NWD163800 SRR6990592
NWD719726 SRR6992792
NWD569427 SRR6992255
NWD342105 SRR6991350
NWD299909 SRR6991199
NWD221070 SRR6990892
NWD100696 SRR7000529
NWD270890 SRR6991080
NWD625258 SRR6992455
NWD277282 SRR6991117
NWD273968 SRR6991106
NWD235291 SRR6990948
NWD206229 SRR6990828
NWD150055 SRR6990545
NWD858479 SRR6993307
NWD693678 SRR6992688
NWD701051 SRR6992726
NWD453307 SRR6991790
NWD245315 SRR6990986
NWD293134 SRR6991167
NWD826226 SRR6993184
NWD603400 SRR6992375
NWD812580 SRR6993139
NWD738942 SRR6992864
NWD564945 SRR6992229
NWD377961 SRR6991494
NWD334139 SRR6991323
NWD439764 SRR6991728
NWD924467 SRR6993576
NWD809428 SRR6993122
NWD778021 SRR6993009
NWD804708 SRR6993104
NWD711345 SRR6992763
NWD207189 SRR6990834
NWD697607 SRR6992706
NWD345341 SRR6991361
NWD996425 SRR6993854
NWD955853 SRR6993690
NWD794557 SRR6993072
NWD938784 SRR6993626
NWD877105 SRR6993381
NWD395128 SRR6991555
NWD258567 SRR6991036
NWD241157 SRR6990973
NWD999193 SRR6993864
NWD998949 SRR6993861
NWD871952 SRR6993357
NWD789013 SRR6993052
NWD808049 SRR6993118
NWD376065 SRR6991487
NWD895865 SRR6993457
NWD838328 SRR6993246
NWD811603 SRR6993134
NWD234144 SRR6990945
NWD891401 SRR6993440
NWD987136 SRR6993815
NWD557028 SRR6992206
NWD778656 SRR6993012
NWD810852 SRR6993126
NWD576185 SRR6992275
NWD276295 SRR6991112
NWD939523 SRR6993632
NWD478294 SRR6991891
NWD897031 SRR6993466
NWD258826 SRR6991039
NWD431515 SRR6991691
NWD291525 SRR6991161
NWD885628 SRR6993416
NWD710583 SRR6992754
NWD671512 SRR6992621
NWD641281 SRR6992511
NWD948784 SRR6993669
NWD548000 SRR6992175
NWD327487 SRR6991297
NWD245900 SRR6990990
NWD219207 SRR6990883
NWD146567 SRR6990532
NWD811245 SRR6993130
NWD694915 SRR6992696
NWD562981 SRR6992221
NWD765253 SRR6992961
NWD880328 SRR6993397
NWD624934 SRR6992454
NWD519017 SRR6992038
NWD500740 SRR6991965
NWD128980 SRR6990470
NWD268344 SRR6991070
NWD257295 SRR6991028
NWD891758 SRR6993443
NWD172989 SRR6990706
NWD520145 SRR6992044
NWD514314 SRR6992023
NWD419026 SRR6991652
NWD692178 SRR6992681
NWD600556 SRR6992365
NWD578133 SRR6992283
NWD525606 SRR6992066
NWD648697 SRR6992537
NWD548194 SRR6992176
NWD495522 SRR6991944
NWD275974 SRR6991111
NWD387334 SRR6991526
NWD308949 SRR6991231
NWD785431 SRR6993035
NWD750402 SRR6992904
NWD389047 SRR6991531
NWD414247 SRR6991635
NWD407523 SRR6991606
NWD100597 SRR7000528
NWD624081 SRR6992450
NWD650479 SRR6992545
NWD480698 SRR6991901
NWD136573 SRR6990496
NWD699476 SRR6992717
NWD518668 SRR6992035
NWD350628 SRR6991387
NWD979200 SRR6993785
NWD683491 SRR6992644
NWD356786 SRR6991420
NWD823946 SRR6993176
NWD949048 SRR6993671
NWD273031 SRR6991098
NWD170185 SRR6990694
NWD858486 SRR6993308
NWD922976 SRR6993571
NWD773936 SRR6992995
NWD781590 SRR6993019
NWD431599 SRR6991692
NWD396084 SRR6991559
NWD772910 SRR6992990
NWD530980 SRR6992086
NWD527064 SRR6992073
NWD522214 SRR6992050
NWD199564 SRR6990810
NWD873350 SRR6993365
NWD785092 SRR6993032
NWD638023 SRR6992499
NWD527444 SRR6992076
NWD200191 SRR6990813
NWD411306 SRR6991624
NWD826829 SRR6993190
NWD687916 SRR6992667
NWD838387 SRR6993248
NWD654447 SRR6992561
NWD638420 SRR6992501
NWD602518 SRR6992371
NWD243708 SRR6990982
NWD564598 SRR6992228
NWD182005 SRR6990742
NWD370827 SRR6991468
NWD916243 SRR6993543
NWD782409 SRR6993023
NWD645196 SRR6992527
NWD982873 SRR6993798
NWD839086 SRR6993249
NWD245574 SRR6990988
NWD482392 SRR6991906
NWD402008 SRR6991587
NWD317488 SRR6991259
NWD208899 SRR6990845
NWD967473 SRR6993728
NWD437143 SRR6991715
NWD355460 SRR6991415
NWD177355 SRR6990723
NWD179190 SRR6990731
NWD243299 SRR6990980
NWD994468 SRR6993844
NWD962860 SRR6993710
NWD860207 SRR6993312
NWD696317 SRR6992702
NWD619124 SRR6992425
NWD343541 SRR6991356
NWD216887 SRR6990876
NWD343170 SRR6991355
NWD891739 SRR6993442
NWD860548 SRR6993314
NWD817404 SRR6993151
NWD787000 SRR6993044
NWD687553 SRR6992663
NWD645528 SRR6992529
NWD456046 SRR6991804
NWD147162 SRR6990535
NWD989885 SRR6993830
NWD910268 SRR6993521
NWD872341 SRR6993362
NWD409689 SRR6991619
NWD500031 SRR6991963
NWD523292 SRR6992058
NWD113614 SRR6990410
NWD207074 SRR6990833
NWD896511 SRR6993464
NWD794279 SRR6993071
NWD622373 SRR6992440
NWD541860 SRR6992142
NWD712564 SRR6992768
NWD513578 SRR6992022
NWD302128 SRR6991207
NWD461247 SRR6991830
NWD159979 SRR6990580
NWD867212 SRR6993336
NWD826277 SRR6993185
NWD551086 SRR6992185
NWD832575 SRR6993215
NWD665000 SRR6992601
NWD150126 SRR6990548
NWD192941 SRR6990786
NWD930319 SRR6993595
NWD899001 SRR6993470
NWD876652 SRR6993380
NWD931189 SRR6993599
NWD973140 SRR6993749
NWD604251 SRR6992378
NWD511401 SRR6992011
NWD771544 SRR6992985
NWD145198 SRR6990526
NWD272782 SRR6991096
NWD251607 SRR6991007
NWD403914 SRR6991595
NWD522605 SRR6992053
NWD413317 SRR6991630
NWD197969 SRR6990806
NWD128382 SRR6990467
NWD969804 SRR6993739
NWD892625 SRR6993446
NWD526247 SRR6992070
NWD237667 SRR6990955
NWD266673 SRR6991066
NWD345101 SRR6991359
NWD161310 SRR6990581
NWD234853 SRR6990947
NWD945525 SRR6993656
NWD917890 SRR6993552
NWD645552 SRR6992530
NWD628174 SRR6992465
NWD734975 SRR6992847
NWD621121 SRR6992436
NWD362604 SRR6991435
NWD277314 SRR6991118
NWD353961 SRR6991408
NWD989743 SRR6993827
NWD831244 SRR6993211
NWD576520 SRR6992276
NWD217949 SRR6990878
NWD430222 SRR6991686
NWD211999 SRR6990858
NWD163119 SRR6990587
NWD111198 SRR6990402
NWD178460 SRR6990727
NWD940659 SRR6993639
NWD644811 SRR6992526
NWD538410 SRR6992125
NWD488575 SRR6991923
NWD276310 SRR6991113
NWD219130 SRR6990881
NWD118925 SRR6990430
NWD821466 SRR6993164
NWD728118 SRR6992818
NWD878027 SRR6993384
NWD530076 SRR6992081
NWD330127 SRR6991308
NWD261483 SRR6991046
NWD132988 SRR6990484
NWD995762 SRR6993851
NWD930398 SRR6993596
NWD902326 SRR6993485
NWD974000 SRR6993751
NWD577572 SRR6992278
NWD308926 SRR6991230
NWD114339 SRR6990413
NWD210762 SRR6990851
NWD132797 SRR6990482
NWD976072 SRR6993761
NWD540619 SRR6992138
NWD639919 SRR6992507
NWD220556 SRR6990890
NWD977883 SRR6993773
NWD238539 SRR6990961
NWD219315 SRR6990884
NWD133373 SRR6990486
NWD749747 SRR6992902
NWD713971 SRR6992779
NWD664776 SRR6992599
NWD643151 SRR6992516
NWD433287 SRR6991700
NWD437246 SRR6991716
NWD152015 SRR6990555
NWD102934 SRR6990380
NWD867004 SRR6993334
NWD812030 SRR6993138
NWD802477 SRR6993094
NWD522289 SRR6992051
NWD508552 SRR6991998
NWD906625 SRR6993510
NWD424480 SRR6991670
NWD358440 SRR6991424
NWD272038 SRR6991088
NWD230035 SRR6990933
NWD243961 SRR6990983
NWD221614 SRR6990894
NWD165736 SRR6990684
NWD837755 SRR6993243
NWD745591 SRR6992888
NWD755536 SRR6992924
NWD416532 SRR6991644
NWD134562 SRR6990491
NWD843241 SRR6993264
NWD864070 SRR6993318
NWD382909 SRR6991511
NWD150902 SRR6990551
NWD533944 SRR6992102
NWD440897 SRR6991738
NWD580932 SRR6992291
NWD318496 SRR6991263
NWD229653 SRR6990931
NWD728416 SRR6992819
NWD633650 SRR6992483
NWD460954 SRR6991829
NWD283682 SRR6991136
NWD283571 SRR6991135
NWD392358 SRR6991546
NWD174658 SRR6990712
NWD589582 SRR6992321
NWD539873 SRR6992133
NWD476296 SRR6991885
NWD428669 SRR6991679
NWD451119 SRR6991780
NWD208868 SRR6990844
NWD393564 SRR6991550
NWD333634 SRR6991320
NWD580285 SRR6992289
NWD930728 SRR6993598
NWD547644 SRR6992173
NWD397416 SRR6991568
NWD261143 SRR6991045
NWD429382 SRR6991682
